cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-22,0977217,12.7,12.95,164.47,94.21,70.26,42.72,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-25,0977759,12.3,12.95,159.29,92.21,67.08,42.11,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-29,0978194,12.2,13.5,164.70,96.43,68.27,41.45,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-31,0978590,12.5,13.5,168.75,101.77,66.98,39.69,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-04,0979036,11.6,12.5,145.00,83.94,61.06,42.11,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-07,0979600,12.7,12.5,158.75,96.39,62.36,39.28,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-12,0980239,12.3,12.5,153.75,95.72,58.03,37.74,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-14,0980599,12.3,12.95,159.29,80.71,78.58,49.33,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-17,0980942,12.2,10.5,128.10,87.61,40.49,31.61,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-20,0981450,17.1,10.5,179.55,118.07,61.48,34.24,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-21,0981646,15.7,10.5,164.85,106.34,58.51,35.49,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-26,0982334,15.5,11.5,178.25,110.14,68.11,38.21,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-11-27,0982479,14,11.5,161.00,99.48,61.52,38.21,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-01,0983015,13.6,11.95,162.52,98.46,64.06,39.42,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-04,0983523,13.2,11.95,157.74,94.27,63.47,40.24,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-05,0983787,13.6,11.95,162.52,97.13,65.39,40.24,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-08,0984090,13.3,12.95,172.24,103.98,68.26,39.63,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-10,0984497,13,12.95,168.35,104.10,64.25,38.16,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-11,0984704,13.6,12.95,176.12,109.67,66.45,37.73,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-15,0985222,12.4,13.95,172.98,110.20,62.78,36.29,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-12-19,0985967,11.8,13.95,164.61,106.62,57.99,35.23,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-05,0961177,15.6,10.95,170.82,117.46,53.36,31.24,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-08,0961459,13.2,10.95,144.54,99.82,44.72,30.94,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-11,0962062,14.2,10.95,155.49,106.09,49.40,31.77,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-14,0962356,14.7,10.95,160.97,107.02,53.95,33.52,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-19,0963308,14.8,10.95,162.06,116.74,45.32,27.97,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-22,0963548,15,10.95,164.25,133.51,30.74,18.72,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-24,0964028,15.4,10.95,168.63,131.98,36.65,21.73,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-28,0964493,16.3,11.95,194.79,128.66,66.13,33.95,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-07-30,0964871,14.5,11.95,173.28,113.91,59.37,34.26,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-02,0965379,13.7,11.95,163.72,104.87,58.85,35.95,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-06,0965786,14.5,10.95,158.78,105.64,53.14,33.47,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-09,0966393,14.4,10.95,157.68,103.68,54.00,34.25,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-14,0967016,15,11.5,172.50,108.43,64.07,37.14,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-18,0967571,14.6,12.95,189.07,113.59,75.48,39.92,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-20,0967909,14.5,12.95,187.78,117.59,70.19,37.38,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-23,0968502,10.8,12.95,139.86,93.89,45.97,32.87,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-27,0968954,13.2,12.95,170.94,112.05,58.89,34.45,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-08-29,0969267,12.7,12.95,164.47,110.08,54.39,33.07,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-02,0969550,16.5,12.5,206.25,143.53,62.72,30.41,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-05,0970154,12.3,12.5,153.75,105.01,48.74,31.70,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-08,0970567,14.7,12.95,190.37,127.58,62.79,32.98,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-10,0970902,15.5,12.95,200.73,134.49,66.24,33.00,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-13,0971476,12.9,12.95,167.06,113.71,53.35,31.93,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-16,0971799,14.2,12.95,183.89,125.46,58.43,31.78,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-20,0972532,13.3,12.95,172.24,119.56,52.68,30.58,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-22,0972718,12.5,12.95,161.88,112.40,49.48,30.57,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-24,0973030,13.4,12.95,173.53,119.15,54.38,31.34,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-27,0973638,13.1,12.95,169.65,108.87,60.78,35.83,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-09-29,0973740,14.2,11.95,169.69,118.01,51.68,30.45,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-01,0974160,10.3,11.95,123.09,87.54,35.55,28.88,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-02,0974274,12.7,11.95,151.77,107.94,43.83,28.88,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-04,0974701,14.5,11.95,173.28,111.73,61.55,35.52,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-08,0975217,14.2,11.95,169.69,102.54,67.15,39.57,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-11,0975735,10.6,11.95,126.67,75.58,51.09,40.33,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-16,0976246,12.3,11.95,146.99,86.21,60.78,41.35,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-18,0976714,14.2,11.95,169.69,100.97,68.72,40.50,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-22,0977220,14.2,12.95,183.89,105.34,78.55,42.72,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-25,0977758,12.3,12.95,159.29,92.21,67.08,42.11,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-10-29,0978200,12.1,13.5,163.35,95.64,67.71,41.45,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-01,0978694,13.2,13.5,178.20,107.47,70.73,39.69,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-04,0979017,14.4,12.5,180.00,104.20,75.80,42.11,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-06,0979415,12.3,12.5,153.75,90.95,62.80,40.84,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-11,0980103,14.2,12.95,183.89,110.51,73.38,39.91,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-15,0980800,12.2,12.95,157.99,80.06,77.93,49.33,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-19,0981280,12.3,10.5,129.15,84.93,44.22,34.24,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-22,0981866,15.2,10.5,159.60,106.55,53.05,33.24,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-24,0981976,15.7,11.5,180.55,110.06,70.49,39.04,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-26,0982337,14.3,11.5,164.45,101.62,62.83,38.21,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-11-29,0982863,10.7,11.5,123.05,77.34,45.71,37.14,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-12-04,0983567,15.1,11.95,180.45,107.84,72.61,40.24,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-12-08,0984091,14.4,12.95,186.48,112.58,73.90,39.63,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-12-11,0984706,12.6,12.95,163.17,101.61,61.56,37.73,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-12-16,0985376,14,13.95,195.30,124.26,71.04,36.38,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-12-20,0986219,13.9,13.95,193.91,129.70,64.21,33.11,DSCI07122025.txt
IMPKIC,Impact Kitchen - Corktown-King,15005,Atlantic Salmon (Fillet 8/10),2025-12-24,0986632,12.7,14.5,184.15,121.45,62.70,34.05,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-03,0960791,14.2,10.95,155.49,107.26,48.23,31.02,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-05,0961184,15.2,10.95,166.44,114.45,51.99,31.24,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-08,0961458,14.4,10.95,157.68,108.89,48.79,30.94,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-10,0961897,15.4,10.95,168.63,115.05,53.58,31.77,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-14,0962321,14.5,10.95,158.78,105.56,53.22,33.52,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-17,0962912,14.7,10.95,160.97,106.87,54.10,33.61,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-21,0963384,14.7,10.95,160.97,131.00,29.97,18.62,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-23,0963742,14.4,10.95,157.68,131.10,26.58,16.86,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-25,0964207,12.4,10.95,135.78,108.13,27.65,20.36,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-07-29,0964671,12.4,11.95,148.18,98.51,49.67,33.52,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-01,0965241,15.5,11.95,185.23,118.64,66.59,35.95,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-04,0965467,15.4,10.95,168.63,111.54,57.09,33.85,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-06,0965773,15.3,10.95,167.54,111.47,56.07,33.47,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-09,0966399,12.2,10.95,133.59,87.84,45.75,34.25,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-12,0966679,16.4,11.5,188.60,117.32,71.28,37.80,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-15,0967264,14.1,11.5,162.15,104.38,57.77,35.63,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-18,0967559,15.3,12.95,198.14,119.04,79.10,39.92,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-22,0968320,15.3,12.95,198.14,128.07,70.07,35.36,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-25,0968628,15.1,12.95,195.55,131.31,64.24,32.85,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-28,0969128,15.4,12.95,199.43,130.73,68.70,34.45,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-08-30,0969484,12.9,12.95,167.06,112.21,54.85,32.83,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-04,0969945,14.3,12.5,178.75,121.92,56.83,31.79,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-06,0970394,14.4,12.5,180.00,124.95,55.05,30.58,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-10,0970903,14.4,12.95,186.48,124.95,61.53,33.00,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-15,0971632,15.2,12.95,196.84,133.94,62.90,31.96,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-17,0972003,15,12.95,194.25,131.59,62.66,32.26,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-19,0972369,14.8,12.95,191.66,130.93,60.73,31.69,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-22,0972722,16.1,12.95,208.50,144.77,63.73,30.57,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-26,0973461,30.5,12.95,394.98,266.14,128.84,32.62,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-09-30,0973937,12.7,11.95,151.77,107.60,44.17,29.10,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-02,0974288,15,11.95,179.25,127.49,51.76,28.88,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-04,0974706,13.3,11.95,158.94,102.48,56.46,35.52,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-06,0974789,12.5,11.95,149.38,93.78,55.60,37.22,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-09,0975389,15.5,11.95,185.23,114.31,70.92,38.29,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-14,0975901,12.2,11.95,145.79,86.42,59.37,40.72,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-16,0976251,12.3,11.95,146.99,86.21,60.78,41.35,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-17,0976525,15.3,11.95,182.84,111.75,71.09,38.88,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-20,0976805,15.9,12.95,205.91,115.71,90.20,43.80,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-23,0977400,12.5,12.95,161.88,93.68,68.20,42.13,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-25,0977765,14.3,12.95,185.19,107.21,77.98,42.11,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-28,0978046,13.4,13.5,180.90,108.32,72.58,40.12,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-10-31,0978593,15.4,13.5,207.90,125.38,82.52,39.69,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-05,0979237,12.6,12.5,157.50,93.33,64.17,40.75,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-07,0979598,14,12.5,175.00,106.26,68.74,39.28,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-10,0979941,11.9,12.95,154.11,84.06,70.05,45.46,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-11,0980104,12.6,12.95,163.17,98.06,65.11,39.91,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-15,0980797,14.3,12.95,185.19,93.84,91.35,49.33,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-17,0980958,10.2,10.5,107.10,73.25,33.85,31.61,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-21,0981638,15.2,10.5,159.60,102.96,56.64,35.49,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-24,0981967,14.5,11.5,166.75,101.65,65.10,39.04,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-11-26,0982335,14.3,11.5,164.45,101.62,62.83,38.21,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-01,0983019,15.4,11.95,184.03,111.49,72.54,39.42,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-03,0983388,15.4,11.95,184.03,109.99,74.04,40.23,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-05,0983777,15.2,11.95,181.64,108.56,73.08,40.24,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-08,0984089,12.5,12.95,161.88,97.73,64.15,39.63,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-10,0984498,12.6,12.95,163.17,100.90,62.27,38.16,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-15,0985220,12.2,13.95,170.19,108.43,61.76,36.29,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-18,0985774,13.3,13.95,185.54,120.17,65.37,35.23,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-20,0986212,15.2,13.95,212.04,141.83,70.21,33.11,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-24,0986629,20.8,14.5,301.60,198.91,102.69,34.05,DSCI07122025.txt
IMPKIL,Impact Kitchen - Liberty Village,15005,Atlantic Salmon (Fillet 8/10),2025-12-31,0987337,12.7,14.5,184.15,129.88,54.27,29.47,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-02,0960528,12.4,10.95,135.78,95.25,40.53,29.85,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-04,0960988,15.3,10.95,167.54,116.92,50.62,30.21,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-07,0961295,15.8,10.95,173.01,118.97,54.04,31.24,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-11,0962026,15.3,10.95,167.54,114.30,53.24,31.78,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-14,0962328,14.9,10.95,163.16,108.47,54.69,33.52,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-18,0963076,28.1,10.95,307.70,204.25,103.45,33.62,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-21,0963385,15.5,10.95,169.73,138.13,31.60,18.62,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-25,0964203,14.1,10.95,154.40,122.96,31.44,20.37,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-07-28,0964480,13,11.95,155.35,102.61,52.74,33.95,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-08-01,0965239,15.3,11.95,182.84,117.11,65.73,35.95,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-08-11,0966461,15.6,11.5,179.40,112.32,67.08,37.39,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-08-13,0966848,17.7,11.5,203.55,126.62,76.93,37.80,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-08-15,0967265,14.6,11.5,167.90,108.08,59.82,35.63,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-08-18,0967610,15.6,12.95,202.02,120.51,81.51,40.35,DSCI07122025.txt
IMPKIQ,Impact Kitchen - Habourfront- Queens Q,15005,Atlantic Salmon (Fillet 8/10),2025-08-20,0967918,15,12.95,194.25,121.64,72.61,37.38,DSCI07122025.txt
