cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
VIN-YO,Vintage Conservatory - Yorkville,17130,Sole Dover (Whole),2026-03-10,0996264,2.4,31.95,76.68,58.15,18.53,24.16,DSCI.txt
VIN-YO,Vintage Conservatory - Yorkville,17130,Sole Dover (Whole),2026-03-13,0996723,2.4,31.95,76.68,58.15,18.53,24.16,DSCI.txt
VIN-YO,Vintage Conservatory - Yorkville,17130,Sole Dover (Whole),2026-03-16,0996994,4.7,31.95,150.17,113.88,36.29,24.17,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,17135,Beeliner (whole),2026-03-13,0996769,3.2,14.25,45.60,37.97,7.63,16.73,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,17135,Beeliner (whole),2026-03-16,0997044,1.8,14.25,25.65,21.59,4.06,15.84,DSCI.txt
AYLA,Ayla,17135,Beeliner (whole),2026-03-13,0996709,2.4,16.95,40.68,28.48,12.20,29.99,DSCI.txt
DONCAS,Don Alfonso,17135,Beeliner (whole),2026-03-11,0996426,10.1,16.95,171.20,119.85,51.35,29.99,DSCI.txt
DONCAS,Don Alfonso,17135,Beeliner (whole),2026-03-13,0996727,12.4,16.95,210.18,147.14,63.04,29.99,DSCI.txt
JUDALI,Judaline,17135,Beeliner (whole),2026-03-12,0996617,12.8,15.95,204.16,151.89,52.27,25.60,DSCI.txt
LESEBI,Le Sélect Bistro,17135,Beeliner (whole),2026-03-13,0996643,3,15.95,47.85,35.60,12.25,25.60,DSCI.txt
LESEBI,Le Sélect Bistro,17135,Beeliner (whole),2026-03-13,0996793,5.5,15.95,87.73,66.31,21.42,24.42,DSCI.txt
LESWAN,Le Swan,17135,Beeliner (whole),2026-03-09,0996107,2.4,15.95,38.28,26.52,11.76,30.73,DSCI.txt
LESWAN,Le Swan,17135,Beeliner (whole),2026-03-10,0996251,2.3,15.95,36.69,27.45,9.24,25.19,DSCI.txt
LESWAN,Le Swan,17135,Beeliner (whole),2026-03-12,0996539,2.5,15.95,39.88,29.67,10.21,25.61,DSCI.txt
LESWAN,Le Swan,17135,Beeliner (whole),2026-03-14,0996914,2.7,15.95,43.07,32.38,10.69,24.82,DSCI.txt
LESWAN,Le Swan,17135,Beeliner (whole),2026-03-16,0997041,2.9,15.95,46.26,34.78,11.48,24.82,DSCI.txt
LYLATO,Lyla Toronto,17135,Beeliner (whole),2026-03-09,0996173,8.4,15.95,133.98,98.98,35.00,26.12,DSCI.txt
LYLATO,Lyla Toronto,17135,Beeliner (whole),2026-03-14,0996867,4.4,15.95,70.18,53.05,17.13,24.41,DSCI.txt
MARAA,Mar'aa Yorkville,17135,Beeliner (whole),2026-03-14,0996943,4.3,16.95,72.89,51.57,21.32,29.25,DSCI.txt
MILIIN,Miss Likklemores Inc,17135,Beeliner (whole),2026-03-13,0996706,30.5,14.95,455.98,367.70,88.28,19.36,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),17135,Beeliner (whole),2026-03-11,0996458,5.4,15.7,84.78,64.08,20.70,24.42,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),17135,Beeliner (whole),2026-03-12,0996533,3.1,15.7,48.67,36.79,11.88,24.42,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),17135,Beeliner (whole),2026-03-13,0996771,11.1,15.7,174.27,131.72,42.55,24.42,DSCI.txt
SEHORE,Seahorse Restaurant,17135,Beeliner (whole),2026-03-09,0996091,34.4,15.95,548.68,380.06,168.62,30.73,DSCI.txt
SEHORE,Seahorse Restaurant,17135,Beeliner (whole),2026-03-11,0996392,39.4,15.95,628.43,467.53,160.90,25.60,DSCI.txt
SEHORE,Seahorse Restaurant,17135,Beeliner (whole),2026-03-13,0996707,22.2,15.95,354.09,263.43,90.66,25.60,DSCI.txt
SEHORE,Seahorse Restaurant,17135,Beeliner (whole),2026-03-16,0996996,21.8,15.95,347.71,261.45,86.26,24.81,DSCI.txt
AXIELR,Axiel Foods - Retail Web,17170,Spanish Mackerel (Whole),2026-03-14,0996944,6.75,4.96,33.48,55.92,-22.44,-67.03,DSCI.txt
AXIELR,Axiel Foods - Retail Web,17170,Spanish Mackerel (Whole),2026-03-14,0996944,0.225,4.96,1.12,1.86,-0.74,-66.44,DSCI.txt
AZHRES,Azhar Restaurant and Bar,17170,Spanish Mackerel (Whole),2026-03-09,0996079,7.2,10.95,78.84,54.52,24.32,30.84,DSCI.txt
AZHRES,Azhar Restaurant and Bar,17170,Spanish Mackerel (Whole),2026-03-13,0996730,3.1,10.95,33.95,25.68,8.27,24.35,DSCI.txt
BARRAV,Bar Raval,17170,Spanish Mackerel (Whole),2026-03-10,0996244,20.9,11.95,249.76,173.16,76.60,30.67,DSCI.txt
CONTRA,Contrada,17170,Spanish Mackerel (Whole),2026-03-09,0996078,7.3,10.95,79.94,55.28,24.66,30.85,DSCI.txt
CONTRA,Contrada,17170,Spanish Mackerel (Whole),2026-03-14,0996925,9.9,10.95,108.41,82.02,26.39,24.34,DSCI.txt
DONNAS,Donna's,17170,Spanish Mackerel (Whole),2026-03-10,0996256,9.1,11.95,108.75,75.39,33.36,30.67,DSCI.txt
DONNAS,Donna's,17170,Spanish Mackerel (Whole),2026-03-11,0996383,3.2,11.95,38.24,26.51,11.73,30.67,DSCI.txt
GREGAR,Concrete Inc. / Grey Gardens,17170,Spanish Mackerel (Whole),2026-03-14,0996851,20.6,10.95,225.57,170.67,54.90,24.34,DSCI.txt
O&B-DO,O&B WELL HOSPITALITY INC.-The Dorset,17170,Spanish Mackerel (Whole),2026-03-10,0996629,-4.4,9.95,-43.78,-36.45,-7.33,16.73,DSCI.txt
ONFISI,OneFiveSix,17170,Spanish Mackerel (Whole),2026-03-14,0996922,6.5,13.95,90.68,53.85,36.83,40.61,DSCI.txt
WYNONA,Wynona,17170,Spanish Mackerel (Whole),2026-03-11,0996482,15.6,13.95,217.62,129.24,88.38,40.61,DSCI.txt
LINOSS,Linny’s Ossington Inc.,17190,Wild Stripe Bass (Whole),2026-03-12,0996543,6.6,14.95,98.67,48.05,50.62,51.30,DSCI.txt
ONE,One Restaurant,17190,Wild Stripe Bass (Whole),2026-03-13,0996774,6.7,14.95,100.17,48.78,51.39,51.31,DSCI.txt
VERITY,Verity Club,17190,Wild Stripe Bass (Whole),2026-03-10,0996317,16.6,14.95,248.17,129.67,118.50,47.75,DSCI.txt
VERITY,Verity Club,17190,Wild Stripe Bass (Whole),2026-03-12,0996635,54,14.95,807.30,393.13,414.17,51.30,DSCI.txt
YORCLU,York Club,17190,Wild Stripe Bass (Whole),2026-03-10,0996228,29,14.95,433.55,226.53,207.02,47.75,DSCI.txt
YORCLU,York Club,17190,Wild Stripe Bass (Whole),2026-03-16,0997029,21,14.95,313.95,146.99,166.96,53.18,DSCI.txt
7ENOTE,7 Enoteca,18100,Tuna (C-Cut),2026-03-11,0996433,11,39.95,439.45,286.74,152.71,34.75,DSCI.txt
ALO-D,Alo Bar Downtown,18100,Tuna (C-Cut),2026-03-10,0996250,4.2,28.5,119.70,110.98,8.72,7.29,DSCI.txt
ALOE-B,Aloette 81 Bay LP,18100,Tuna (C-Cut),2026-03-12,0996610,5.5,31.95,175.73,143.37,32.36,18.42,DSCI.txt
ALOE-B,Aloette 81 Bay LP,18100,Tuna (C-Cut),2026-03-16,0997035,4.1,31.95,131.00,110.23,20.77,15.85,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,18100,Tuna (C-Cut),2026-03-09,0996152,1.9,31.95,60.71,43.74,16.97,27.96,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,18100,Tuna (C-Cut),2026-03-10,0996272,4.1,31.95,131.00,108.34,22.66,17.30,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,18100,Tuna (C-Cut),2026-03-11,0996440,2.2,31.95,70.29,57.35,12.94,18.41,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,18100,Tuna (C-Cut),2026-03-12,0996609,2.9,31.95,92.66,75.59,17.07,18.42,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,18100,Tuna (C-Cut),2026-03-16,0997036,1.7,31.95,54.32,45.71,8.61,15.86,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18100,Tuna (C-Cut),2026-03-14,0996944,0.64903846,25.79,16.74,17.45,-0.71,-4.24,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18100,Tuna (C-Cut),2026-03-14,0996944,1.29807692,25.79,33.48,34.90,-1.42,-4.24,DSCI.txt
BUTCHE,The Butcher Chef,18100,Tuna (C-Cut),2026-03-09,0996159,3.6,35.95,129.42,95.13,34.29,26.50,DSCI.txt
BUTCHE,The Butcher Chef,18100,Tuna (C-Cut),2026-03-12,0996607,2.8,35.95,100.66,72.99,27.67,27.49,DSCI.txt
BUTCHE,The Butcher Chef,18100,Tuna (C-Cut),2026-03-13,0996761,2.7,35.95,97.07,70.38,26.69,27.49,DSCI.txt
CANOE,1109466 Ontario Ltd. O/A Canoe,18100,Tuna (C-Cut),2026-03-10,0996248,4.7,39.95,187.77,124.19,63.58,33.86,DSCI.txt
CLARES,CLAY Restaurant,18100,Tuna (C-Cut),2026-03-16,0997017,1.2,39.95,47.94,32.26,15.68,32.70,DSCI.txt
FOODUF,The Food Dudes - FDX,18100,Tuna (C-Cut),2026-03-09,0996128,3,39.95,119.85,69.06,50.79,42.38,DSCI.txt
FOODUF,The Food Dudes - FDX,18100,Tuna (C-Cut),2026-03-10,0996284,2.1,39.95,83.90,55.49,28.41,33.86,DSCI.txt
FOODUF,The Food Dudes - FDX,18100,Tuna (C-Cut),2026-03-12,0996598,3.4,39.95,135.83,88.63,47.20,34.75,DSCI.txt
FOODUF,The Food Dudes - FDX,18100,Tuna (C-Cut),2026-03-14,0996905,1.6,39.95,63.92,41.71,22.21,34.75,DSCI.txt
GENPUB,General Public Restaurant,18100,Tuna (C-Cut),2026-03-13,0996755,3.9,36.95,144.11,101.66,42.45,29.46,DSCI.txt
GENPUB,General Public Restaurant,18100,Tuna (C-Cut),2026-03-14,0996906,3.9,36.95,144.11,101.66,42.45,29.46,DSCI.txt
LILRES,Liliana Restaurant,18100,Tuna (C-Cut),2026-03-11,0996432,6,39.95,239.70,156.40,83.30,34.75,DSCI.txt
LILRES,Liliana Restaurant,18100,Tuna (C-Cut),2026-03-13,0996753,7.3,39.95,291.64,190.29,101.35,34.75,DSCI.txt
MILDRE,Mildred's Temple Kitchen,18100,Tuna (C-Cut),2026-03-10,0996245,1.3,39.95,51.94,34.35,17.59,33.86,DSCI.txt
MORETT,Moretti Toronto - Pizzeria Moretti,18100,Tuna (C-Cut),2026-03-13,0996791,5.7,39.95,227.72,148.58,79.14,34.75,DSCI.txt
SASSIM,Sash,18100,Tuna (C-Cut),2026-03-12,0996596,4.35,34.95,152.03,113.39,38.64,25.41,DSCI.txt
SASSIM,Sash,18100,Tuna (C-Cut),2026-03-14,0996916,2.8,34.95,97.86,72.99,24.87,25.42,DSCI.txt
SOLUNA,Soluna,18100,Tuna (C-Cut),2026-03-11,0996487,5.9,39.95,235.71,153.80,81.91,34.75,DSCI.txt
STRETO,The St. Regis Toronto,18100,Tuna (C-Cut),2026-03-10,0996262,5.4,39.95,215.73,142.69,73.04,33.86,DSCI.txt
VERITY,Verity Club,18100,Tuna (C-Cut),2026-03-10,0996292,4,37.95,151.80,105.70,46.10,30.37,DSCI.txt
VERITY,Verity Club,18100,Tuna (C-Cut),2026-03-11,0996476,4.5,37.95,170.78,117.30,53.48,31.31,DSCI.txt
VERITY,Verity Club,18100,Tuna (C-Cut),2026-03-12,0996608,4.6,37.95,174.57,119.91,54.66,31.31,DSCI.txt
AIRCAN,Air Canada Signature,18110,Tuna (Loin),2026-03-11,0996424,61.6,37.95,2337.72,1740.41,597.31,25.55,DSCI.txt
AIRCAN,Air Canada Signature,18110,Tuna (Loin),2026-03-13,0996765,70.9,37.95,2690.66,2003.16,687.50,25.55,DSCI.txt
AIRCAN,Air Canada Signature,18110,Tuna (Loin),2026-03-16,0997019,80.5,37.95,3054.98,2340.03,714.95,23.40,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,1.5,34.72,52.08,43.60,8.48,16.28,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,1.5,32.24,48.36,43.60,4.76,9.84,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,1.5,32.24,48.36,43.60,4.76,9.84,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,0.75,29.76,22.32,21.80,0.52,2.32,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,0.375,32.24,12.09,10.90,1.19,9.84,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,1.625,50.36,81.84,47.24,34.60,42.28,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,1.1025,26.99,29.76,32.05,-2.29,-7.69,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,0.375,44.64,16.74,10.90,5.84,34.88,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,1.875,49.6,93.00,54.50,38.50,41.39,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,2.25,52.08,117.18,65.40,51.78,44.18,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18110,Tuna (Loin),2026-03-14,0996944,0.375,49.6,18.60,10.90,7.70,41.39,DSCI.txt
BYMARK,Bymark 20004995 Ont. Ltd,18110,Tuna (Loin),2026-03-09,0996121,6,29.95,179.70,124.05,55.65,30.97,DSCI.txt
BYMARK,Bymark 20004995 Ont. Ltd,18110,Tuna (Loin),2026-03-10,0996322,6.2,29.95,185.69,178.90,6.79,3.65,DSCI.txt
BYMARK,Bymark 20004995 Ont. Ltd,18110,Tuna (Loin),2026-03-11,0996434,6.6,29.95,197.67,186.47,11.20,5.66,DSCI.txt
BYMARK,Bymark 20004995 Ont. Ltd,18110,Tuna (Loin),2026-03-12,0996594,6.3,29.95,188.69,178.00,10.69,5.67,DSCI.txt
BYMARK,Bymark 20004995 Ont. Ltd,18110,Tuna (Loin),2026-03-16,0996988,6.9,29.95,206.66,200.57,6.09,2.94,DSCI.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,18110,Tuna (Loin),2026-03-11,0996451,6.9,31.95,220.46,194.95,25.51,11.57,DSCI.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,18110,Tuna (Loin),2026-03-14,0996904,10,31.95,319.50,282.53,36.97,11.57,DSCI.txt
ONE-JH,One Time Customer - Jessie,18110,Tuna (Loin),2026-03-12,0996632,1.1,15,16.50,31.08,-14.58,-88.36,DSCI.txt
QUETZA,Quetzal,18110,Tuna (Loin),2026-03-11,0996431,9,30.95,278.55,254.28,24.27,8.71,DSCI.txt
QUETZA,Quetzal,18110,Tuna (Loin),2026-03-12,0996615,12.3,31.95,392.99,347.52,45.47,11.57,DSCI.txt
QUETZA,Quetzal,18110,Tuna (Loin),2026-03-13,0996749,8,31.95,255.60,226.03,29.57,11.57,DSCI.txt
RHF&BM,RH F&B Operations Montreal Inc,18110,Tuna (Loin),2026-03-10,0996279,41.7,38.95,1624.22,1203.28,420.94,25.92,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18120,"Turbot (Whole, Fresh)",2026-03-14,0996944,0.75,23.56,17.67,12.93,4.74,26.83,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18120,"Turbot (Whole, Fresh)",2026-03-14,0996944,18,20.46,368.28,310.31,57.97,15.74,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18120,"Turbot (Whole, Fresh)",2026-03-14,0996944,0.8,20.46,16.37,13.79,2.58,15.75,DSCI.txt
STORES,Stop Restaurant,18120,"Turbot (Whole, Fresh)",2026-03-11,0996382,8,25.95,207.60,137.91,69.69,33.57,DSCI.txt
STORES,Stop Restaurant,18120,"Turbot (Whole, Fresh)",2026-03-14,0996910,2.7,25.95,70.07,46.55,23.52,33.57,DSCI.txt
VIN-YO,Vintage Conservatory - Yorkville,18120,"Turbot (Whole, Fresh)",2026-03-09,0996142,15.1,25.95,391.85,259.36,132.49,33.81,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18200,Ocean Trout (Whole),2026-03-14,0996944,10,9.84,98.44,41.91,56.53,57.43,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18200,Ocean Trout (Whole),2026-03-14,0996944,0.80357142,11.57,9.30,3.37,5.93,63.79,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18200,Ocean Trout (Whole),2026-03-14,0996944,8,8.37,66.96,33.53,33.43,49.93,DSCI.txt
AXIELR,Axiel Foods - Retail Web,18200,Ocean Trout (Whole),2026-03-14,0996944,0.5,8.37,4.19,2.10,2.09,49.99,DSCI.txt
ELCAT,El Catrin,18200,Ocean Trout (Whole),2026-03-10,0996234,21,8.95,187.95,86.97,100.98,53.73,DSCI.txt
OLDYOR,The Old York Tavern,18200,Ocean Trout (Whole),2026-03-10,0996286,5.5,8.95,49.23,22.78,26.45,53.73,DSCI.txt
OLDYOR,The Old York Tavern,18200,Ocean Trout (Whole),2026-03-13,0996721,5.9,8.95,52.81,24.43,28.38,53.73,DSCI.txt
BERTAV,The Berczy Tavern,18205,Ocean Trout (Fillet Net PBO),2026-03-11,0996412,8.5,14.95,127.08,54.41,72.67,57.19,DSCI.txt
BERTAV,The Berczy Tavern,18205,Ocean Trout (Fillet Net PBO),2026-03-13,0996772,11,14.95,164.45,69.61,94.84,57.67,DSCI.txt
BERTAV,The Berczy Tavern,18205,Ocean Trout (Fillet Net PBO),2026-03-14,0996892,6,14.95,89.70,37.97,51.73,57.67,DSCI.txt
BERTAV,The Berczy Tavern,18205,Ocean Trout (Fillet Net PBO),2026-03-16,0997003,10.3,14.95,153.99,65.18,88.81,57.68,DSCI.txt
CARBAR,Carbon Bar,18205,Ocean Trout (Fillet Net PBO),2026-03-11,0996446,5.4,13.5,72.90,34.57,38.33,52.58,DSCI.txt
ELOISE,Eloise Restaurant,18205,Ocean Trout (Fillet Net PBO),2026-03-14,0996894,5.6,15.95,89.32,35.44,53.88,60.33,DSCI.txt
GLADST,The Gladstone House Ltd.,18205,Ocean Trout (Fillet Net PBO),2026-03-11,0996448,5.5,14.95,82.23,35.21,47.02,57.19,DSCI.txt
HILTON,KWMC Toronto Inc o/a  Hilton Toronto,18205,Ocean Trout (Fillet Net PBO),2026-03-12,0996572,14.4,15.95,229.68,92.17,137.51,59.87,DSCI.txt
LANHAL,Langdon hall Country House Hotel & Spa,18205,Ocean Trout (Fillet Net PBO),2026-03-14,0996885,8,14.95,119.60,50.62,68.98,57.67,DSCI.txt
LILRES,Liliana Restaurant,18205,Ocean Trout (Fillet Net PBO),2026-03-11,0996432,5.4,15.95,86.13,34.57,51.56,59.87,DSCI.txt
LILRES,Liliana Restaurant,18205,Ocean Trout (Fillet Net PBO),2026-03-14,0996884,7,15.95,111.65,44.29,67.36,60.33,DSCI.txt
MAVEN,Maven,18205,Ocean Trout (Fillet Net PBO),2026-03-10,0996282,9.1,16.95,154.25,58.25,96.00,62.24,DSCI.txt
MAVEN,Maven,18205,Ocean Trout (Fillet Net PBO),2026-03-13,0996729,8.7,16.95,147.47,55.69,91.78,62.24,DSCI.txt
MILOU,Milou,18205,Ocean Trout (Fillet Net PBO),2026-03-13,0996728,14.9,14.95,222.76,95.38,127.38,57.18,DSCI.txt
SMOBLO,The Smoke Bloke,18205,Ocean Trout (Fillet Net PBO),2026-03-10,0996242,80.7,13.95,1125.77,516.56,609.21,54.11,DSCI.txt
SMOBLO,The Smoke Bloke,18205,Ocean Trout (Fillet Net PBO),2026-03-14,0996807,10.2,13.95,142.29,64.54,77.75,54.64,DSCI.txt
ALO-D,Alo Bar Downtown,18206,Rainbow Trout (Fillet Net),2026-03-12,0996618,0.7,14.95,10.47,6.75,3.72,35.57,DSCI.txt
HILAIR,Hilton Toronto Airport Hotel & Suites,18206,Rainbow Trout (Fillet Net),2026-03-10,0996225,10.5,14.95,156.98,101.19,55.79,35.54,DSCI.txt
LANHAL,Langdon hall Country House Hotel & Spa,18206,Rainbow Trout (Fillet Net),2026-03-12,0996612,4,14.95,59.80,38.55,21.25,35.54,DSCI.txt
LOXSCH,Lox + Schmear,18206,Rainbow Trout (Fillet Net),2026-03-11,0996443,4.6,14.95,68.77,44.33,24.44,35.54,DSCI.txt
SMOBLO,The Smoke Bloke,18206,Rainbow Trout (Fillet Net),2026-03-10,0996242,4.7,13.95,65.57,45.29,20.28,30.92,DSCI.txt
SMOBLO,The Smoke Bloke,18206,Rainbow Trout (Fillet Net),2026-03-12,0996508,0.6,13.95,8.37,5.78,2.59,30.92,DSCI.txt
SMOBLO,The Smoke Bloke,18206,Rainbow Trout (Fillet Net),2026-03-16,0996987,5.1,13.95,71.15,49.17,21.98,30.90,DSCI.txt
BRAGAS,Bramble Gastropub,18240,"Steelhead Trout (whole,Scott.)",2026-03-09,0996145,7.6,13.95,106.02,73.35,32.67,30.82,DSCI.txt
BRAGAS,Bramble Gastropub,18240,"Steelhead Trout (whole,Scott.)",2026-03-16,0997015,10.4,13.95,145.08,100.38,44.70,30.81,DSCI.txt
FOODUD,The Food Dudes - Carlaw,18240,"Steelhead Trout (whole,Scott.)",2026-03-09,0996114,10,12.95,129.50,96.51,32.99,25.47,DSCI.txt
FOODUD,The Food Dudes - Carlaw,18240,"Steelhead Trout (whole,Scott.)",2026-03-12,0996590,9.12,12.95,118.10,88.02,30.08,25.47,DSCI.txt
FOODUD,The Food Dudes - Carlaw,18240,"Steelhead Trout (whole,Scott.)",2026-03-12,0996590,15.44,12.95,199.95,149.02,50.93,25.47,DSCI.txt
FOODUD,The Food Dudes - Carlaw,18240,"Steelhead Trout (whole,Scott.)",2026-03-12,0996590,4.41,12.95,57.11,42.56,14.55,25.47,DSCI.txt
FOODUD,The Food Dudes - Carlaw,18240,"Steelhead Trout (whole,Scott.)",2026-03-16,0997039,5.5,12.95,71.23,53.08,18.15,25.48,DSCI.txt
FOODUD,The Food Dudes - Carlaw,18240,"Steelhead Trout (whole,Scott.)",2026-03-16,0997039,7.8,12.95,101.01,75.28,25.73,25.47,DSCI.txt
FOODUD,The Food Dudes - Carlaw,18240,"Steelhead Trout (whole,Scott.)",2026-03-16,0997039,4.3,12.95,55.69,41.50,14.19,25.48,DSCI.txt
KAJI,Sushi Kaji Restaurant- W,18240,"Steelhead Trout (whole,Scott.)",2026-03-11,0996380,19.6,12.95,253.82,189.17,64.65,25.47,DSCI.txt
KAJI,Sushi Kaji Restaurant- W,18240,"Steelhead Trout (whole,Scott.)",2026-03-12,0996515,25.9,12.95,335.41,249.97,85.44,25.47,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,18240,"Steelhead Trout (whole,Scott.)",2026-03-11,0996436,6.7,14.95,100.17,64.67,35.50,35.44,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,18240,"Steelhead Trout (whole,Scott.)",2026-03-13,0996759,7.1,14.95,106.15,68.53,37.62,35.44,DSCI.txt
LESEBI,Le Sélect Bistro,18240,"Steelhead Trout (whole,Scott.)",2026-03-13,0996643,22,13.95,306.90,212.33,94.57,30.81,DSCI.txt
MIZTEM,Mizu Temakase Handroll,18240,"Steelhead Trout (whole,Scott.)",2026-03-13,0996641,37,12.95,479.15,357.11,122.04,25.47,DSCI.txt
PEADIV,Pearl Diver,18240,"Steelhead Trout (whole,Scott.)",2026-03-12,0996603,7.3,14.95,109.14,70.46,38.68,35.44,DSCI.txt
ZENJAP,Zen Sanuki Udon,18240,"Steelhead Trout (whole,Scott.)",2026-03-11,0996329,6.9,14.95,103.16,66.60,36.56,35.44,DSCI.txt
ZENRES,Zen Japanese Restaurant,18240,"Steelhead Trout (whole,Scott.)",2026-03-12,0996601,28.2,14.95,421.59,272.17,149.42,35.44,DSCI.txt
AGO-E,Art Gallery Of Ontario-Events,18245,Steelhead Trout (Fillet Scott),2026-03-16,0996975,3.4,19.95,67.83,46.86,20.97,30.92,DSCI.txt
CAFNER,Cafe Nervosa/ Trattoria Nervosa,18245,Steelhead Trout (Fillet Scott),2026-03-10,0996278,3.35,17.95,60.13,46.17,13.96,23.22,DSCI.txt
CAFNER,Cafe Nervosa/ Trattoria Nervosa,18245,Steelhead Trout (Fillet Scott),2026-03-12,0996555,6.05,17.95,108.60,83.38,25.22,23.23,DSCI.txt
CAFNER,Cafe Nervosa/ Trattoria Nervosa,18245,Steelhead Trout (Fillet Scott),2026-03-14,0996886,4.05,17.95,72.70,55.81,16.89,23.23,DSCI.txt
CAFNER,Cafe Nervosa/ Trattoria Nervosa,18245,Steelhead Trout (Fillet Scott),2026-03-16,0997037,4.55,17.95,81.67,62.70,18.97,23.22,DSCI.txt
CANOE,1109466 Ontario Ltd. O/A Canoe,18245,Steelhead Trout (Fillet Scott),2026-03-10,0996283,15,19.95,299.25,206.72,92.53,30.92,DSCI.txt
CARBAR,Carbon Bar,18245,Steelhead Trout (Fillet Scott),2026-03-16,0997031,3.4,19.95,67.83,46.86,20.97,30.92,DSCI.txt
ENFIDI,Enigma Fine Dining,18245,Steelhead Trout (Fillet Scott),2026-03-10,0996265,5.3,19.95,105.74,73.04,32.70,30.93,DSCI.txt
ENFIDI,Enigma Fine Dining,18245,Steelhead Trout (Fillet Scott),2026-03-12,0996577,5.3,19.95,105.74,73.04,32.70,30.93,DSCI.txt
JUMP,1040947 Ontario Ltd O/A Jump,18245,Steelhead Trout (Fillet Scott),2026-03-09,0996117,31.7,19.95,632.42,437.39,195.03,30.84,DSCI.txt
JUMP,1040947 Ontario Ltd O/A Jump,18245,Steelhead Trout (Fillet Scott),2026-03-16,0997011,22.9,19.95,456.86,315.59,141.27,30.92,DSCI.txt
LUCIE,Lucie,18245,Steelhead Trout (Fillet Scott),2026-03-09,0996138,10.5,19.95,209.48,144.88,64.60,30.84,DSCI.txt
SHENCO,Shenco Food Services Inc,18245,Steelhead Trout (Fillet Scott),2026-03-09,0996120,7.8,19.95,155.61,107.62,47.99,30.84,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,18245,Steelhead Trout (Fillet Scott),2026-03-09,0996090,7.2,19.95,143.64,99.34,44.30,30.84,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,18245,Steelhead Trout (Fillet Scott),2026-03-12,0996499,5,19.95,99.75,68.91,30.84,30.92,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,18245,Steelhead Trout (Fillet Scott),2026-03-13,0996640,5,19.95,99.75,68.91,30.84,30.92,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,18245,Steelhead Trout (Fillet Scott),2026-03-14,0996810,6,19.95,119.70,82.69,37.01,30.92,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,18245,Steelhead Trout (Fillet Scott),2026-03-16,0997013,6.3,19.95,125.69,86.82,38.87,30.92,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,19000,Cold Smoked Atlantic Salmon,2026-03-09,0996154,5.5,19.95,109.73,105.88,3.85,3.51,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,19000,Cold Smoked Atlantic Salmon,2026-03-16,0997038,5.3,19.95,105.74,102.03,3.71,3.51,DSCI.txt
AXIELR,Axiel Foods - Retail Web,19000,Cold Smoked Atlantic Salmon,2026-03-14,0996944,2,16.74,33.48,38.50,-5.02,-14.99,DSCI.txt
